,Recipe_Name,Ingredients,Dish_Name
3841,WAFFLES,"flour,flour,baking,baking,salt,sugar,egg,butter,butter",waffles
3842,How To Make Restaurant Style Homemade Belgian Waffles,"waffle,flour,sugar,baking,baking,egg,butter,milk,vanilla",waffles
3843,Red Velvet Waffles,"flour,sugar,cocoa,baking,salt,egg,milk,butter,vanilla,vinegar,red",waffles
3844,Waffles_8,"egg,butter,oil,vanilla,flour,sugar,baking,salt",waffles
3845,Bacon Waffles,"bacon,milk,oil,egg,sugar,baking,salt,vanilla,flour,spray,sugar,maple",waffles
3846,The Best Waffles_2,"flour,corn",waffles
3847,Waffles_9,"flour,baking,salt,egg,milk,oil",waffles
3848,Quick and Easy Waffles,"flour,baking,salt,sugar,egg,vanilla,milk,oil",waffles
3849,Cinnamon Roll Waffles_2,"baking,baking,egg,salt,oil,butter,brown",waffles
3850,Chicken and Waffles Casserole,"chicken,waffle,egg,&",waffles
3851,Belgian Waffles,"flour,corn",waffles
3852,The Perfect Waffles,"flour,sugar,baking,egg,milk,oil,vanilla",waffles
3853,Paleo Blender Waffles with Strawberry Compote,"egg,almond,coconut,flour,maple",waffles
3854,Rainbow Waffles,"egg,flour,milk,oil,sugar,baking,salt,vanilla",waffles
3855,Freezable Banana Waffles,"waffle,flour,sugar,baking,baking,salt,cinnamon,nut,egg,banana,milk,oil,vanilla,butter,maple",waffles
3856,Classic Waffles_2,"egg,flour,milk,oil,sugar,baking,salt,vanilla",waffles
3857,Strawberry Waffles,"flour,baking,salt,egg,sugar,milk,butter,vanilla,strawberries,orange,corn",waffles
3858,Nutella Waffles,"egg,flour,milk,oil,sugar,baking,salt,vanilla,nut,oil",waffles
3859,Pumpkin Waffles,"flour,baking,baking,salt,cinnamon,gin,nut,egg,tartar,sugar,milk,butter,oil,pumpkin,vanilla,oil,syrup",waffles
3861,Quinoa Savory Waffles,"waffle,flour,corn",waffles
3862,Homemade Waffles,"flour,sugar,baking,egg,milk,butter,vanilla",waffles
3863,the secret to perfect Belgian waffles,"flour,sugar,baking,egg,milk,butter,vanilla",waffles
3864,Classic (Belgian) Waffles,"flour,sugar,baking,salt,fat,egg,oil",waffles
3865,Buttermilk Waffles,"flour,sugar,salt,baking,baking,beans,butter,butter,egg,vanilla,maple",waffles
3866,Blueberry Waffles_2,"butter,flour,flour,cornmeal,baking,baking,salt,milk,sugar,egg,vanilla,blueberries",waffles
3867,Waffles_10,"flour,sugar,salt,baking,egg,milk,oil",waffles
3868,Banana Waffles,"flour,baking,salt,nut,milk,egg,banana",waffles
3869,The Best Fried Rice You\u2019ll ever make!,"onion,carrot,celery,sugar,garlic,gin,pepper,soy,peas,cabbage,onion,bacon,egg,rice",fried_rice
3870,Pineapple Fried Rice,"soy,fish,mirin,pepper,oil,cloves,vegetables,egg,apple,rice,cashew,lime,cilantro,onion,seeds",fried_rice
3871,Fried Rice,"oil,onion,garlic,egg,salt,pepper,rice,peas,soy",fried_rice
3872,Fried Rice_2,"rice,carrot,onion,cloves,peas,corn,soy,oil,oil,egg,salt",fried_rice
3873,Kimchi Fried Rice,"oil,egg,rice,kimchi,soy,onion,seeds",fried_rice
3874,Simple Fried Rice,"rice,oil,onion,carrot,garlic,soy,oyster,egg,onion",fried_rice
3875,Fried Rice_3,"gin,pepper,carrot,corn",fried_rice
3876,Quinoa 'Fried Rice',"oil,egg,garlic,onion,mushroom,broccoli,zucchini,corn,peas,carrot,quinoa,gin,soy,onion",fried_rice
3877,Easy Fried Rice,"oil,garlic,carrot,egg,peas,rice,soy,chicken",fried_rice
3878,Better Than Takeout Fried Rice,"butter,egg,carrot,onion,garlic,rice,peas,onion,soy,oil,oyster,salt,pepper",fried_rice
3879,Pork Fried Rice,"egg,soy,oil,oil,garlic,rice,onion,sage,carrot,peas,oyster",fried_rice
3880,Fried Rice_4,"butter,egg,carrot,onion,peas,garlic,salt,pepper,rice,onion,soy,oyster,oil",fried_rice
3881,Kimchi Fried Rice_2,"oil,egg,rice,kimchi,soy,onion,seeds",fried_rice
3882,Sriracha Fried Rice,"nut,garlic,gin,scallions,mushroom,peas,rice,sriracha,soy,oil,pepper",fried_rice
3883,Veggie Fried Rice,brown,fried_rice
3884,Chinese Restaurant Fried Rice,"rice,carrot,onion,peas,coconut,egg,oil,soy",fried_rice
3885,Market Vegetable Fried Rice,"onion,cloves,carrot,turnip,cabbage,bok",fried_rice
3886,Fried Rice_5,"rice,oil,carrot,onion,garlic,egg,soy",fried_rice
3888,Easy Fried Rice_2,"egg,celery,onion,peas,carrot,onion,rice,soy,oil",fried_rice
3889,Fried Rice_6,"oil,rice,peas,carrot,egg,black",fried_rice
3890,Special Fried Rice,"water,grain,oil,bacon,onion,pepper,pepper,pepper,green",fried_rice
3891,Sriracha Fried Rice_2,"nut,garlic,gin,scallions,mushroom,peas,rice,sriracha,soy,oil,pepper",fried_rice
3892,Pineapple Fried Rice_2,"soy,oil,gin,pepper,oil,garlic,onion,carrot,corn,peas,brown",fried_rice
3893,Very Veggie Fried Rice,brown,fried_rice
3894,10 Minute Fried Rice,"broth,nut,egg,butter,onion,soy",fried_rice
3895,Shrimp Fried Rice,"shrimp,corn",fried_rice
3896,Easy Copy Cat Chinese Fried Rice,"rice,oil,carrot,onion,garlic,egg,soy",fried_rice
3897,Steak Fried Rice and Creative Leftovers,"oil,egg,soy,garlic,steak,carrot,peas,rice,rice",steak
3898,Egg Fried Rice,"scallions,egg,soy,black",fried_rice
3899,Spring Veggie Fried Rice-Vegetarian Meatless Monday,"egg,tofu,brown",fried_rice
3900,Fried Rice_7,"rice,egg,corn,peas,onion,soy,pepper,oil",fried_rice
3901,Spicy Shrimp Fried Rice,brown,fried_rice
3902,Better Than Takeout Chinese Fried Rice,"rice,chicken,egg,vegetables,soy",fried_rice
3903,Fried Rice II,"rice,chicken,peas,onion,beans,egg,oil,soy",fried_rice
3904,Vegetable Fried Rice,"butter,egg,onion,carrot,peas,rice,soy",fried_rice
3905,Ham Fried Rice,"egg,oil,rice,ham,garlic,gin,peas,pepper,soy",fried_rice
3906,Shrimp Fried Rice_2,"shrimp,salt,black",fried_rice
3907,Pork Fried Rice_2,"nut,scallions,egg,garlic,gin,pork,rice,soy,oil",fried_rice
3908,Benihana Fried Rice Copycat,"rice,butter,garlic,gin,onion,carrot,onion,seeds,soy,egg",fried_rice
3909,Classic Fried Rice (Five Minutes!),"oil,rice,egg,carrot,soy,oyster,oil",fried_rice
3910,Classic Pork Fried Rice,"water,honey,oil,wine,soy,dark",fried_rice
3911,Thai Chicken Fried Rice,"chicken,salt,pepper,oil,brown",fried_rice
3912,Shrimp Fried Rice_3,"soy,oil,gin,pepper,oil,shrimp,salt,black",fried_rice
3913,Fried Rice_8,"rice,oil,onion,peas,egg,soy,onion",fried_rice
3914,Skinny Chicken Fried Rice,"spray,egg,scallions,cloves,chicken,carrot,brown",fried_rice
3915,Fried Rice_9,"mushroom,nut,egg,salt,scallions,carrot,garlic,pepper,gin,soy,oil,grain,pork,peas",fried_rice
3916,Crab Fried Rice,"oil,gin,garlic,rice,pepper,fish,soy,wine,salt,egg,crab,scallions,cilantro,lime",fried_rice
3917,Baklava,phyllo,baklava
3918,Baklava_2,phyllo,baklava
3919,Baklava_3,phyllo,baklava
3920,Baklava_4,phyllo,baklava
3921,Baklava_5,"nut,phyllo",baklava
3922,Healthy Baklava,"baklava,phyllo",baklava
3923,Baklava_6,"butter,phyllo",baklava
3924,Baklava_7,phyllo,baklava
3925,Baklava_8,phyllo,baklava
3926,Baklava_9,phyllo,baklava
3927,Easy Baklava,mixed,baklava
3928,Baklava_10,"pistachio,cinnamon,crackers,butter,phyllo",baklava
3929,Baklava_11,"phyllo,nut,butter,sugar,water,orange",baklava
3930,Baklava_12,phyllo,baklava
3931,Baklava_13,"nut,almond,brown",baklava
3932,Baklava_14,filo,baklava
3933,Pistachio Baklava,"pistachio,phyllo,butter,sugar,honey,water,cinnamon",baklava
3934,Baklava_15,"butter,pistachio,nut,crackers,cinnamon,phyllo",baklava
3935,Baklava_16,"sugar,water,lemon,corn",baklava
3936,Baklava_17,"sugar,honey,vanilla",baklava
3937,Baklava_18,phyllo,baklava
3938,Baklava_19,phyllo,baklava
3939,Baklava_20,cold,baklava
3940,Baklava_21,"sugar,water,honey,cinnamon,vanilla,nut,cinnamon,butter,phyllo",baklava
3941,Baklava_22,"phyllo,butter,nut,pistachio,cardamon,cinnamon,sugar,honey,water,lemon",baklava
3942,Balkan (Bosnian) Baklava,"syrup,sugar,water,lemon,baklava,nut,butter,phyllo",baklava
3943,Baklava_23,phyllo,baklava
3944,Baklava_24,"nut,sugar,rolls,butter,honey,lemon,clove,water",baklava
3945,Brownie Baklava,"butter,chocolate,sugar,egg,vanilla,flour,cinnamon,nut,fillo",baklava
3946,Baklava_25,phyllo,baklava
3947,Baklava_26,"phyllo,almond,nut,sugar,flour,ghee,syrup,water,golden",baklava
3948,Mocklava (Easy Baklava),"dough,pecan,sugar,cinnamon,honey,butter,lemon",baklava
3949,Baklava Cookies,"butter,sugar,honey,nut,cinnamon,sugar",baklava
3950,Easy Baklava_2,phyllo,baklava
3951,Baklava_27,"butter,nut,cinnamon,sugar,phyllo",baklava
3952,Baklava_28,phyllo,baklava
3953,Baklava_29,phyllo,baklava
3954,Baklava_30,"water,sugar,honey,cinnamon,lemon,almond,nut,pistachio,nut,clove,bread,salt,butter,phyllo",baklava
3955,Baklava_31,"pistachio,sugar,rose",baklava
3956,Baklava_32,"nut,nut,sugar,cinnamon,cloves,salt,phyllo",baklava
3957,How To Make Baklava,"pecan,almond,pistachio,beans,cinnamon,cardamom,nut,cloves,brown",baklava
3958,Baklava_33,"almond,sugar,bread,cinnamon,phyllo",baklava
3959,Baklava_34,"pistachio,almond,sugar,cinnamon,clove,phyllo,butter,honey,cinnamon,lemon",baklava
3960,Baklava_35,"phyllo,filo",baklava
3961,Baklava_36,"nut,cinnamon,allspice,cloves,phyllo,butter,sugar",baklava
3962,Easy Baklava_3,mixed,baklava
3963,Baklava_37,"sugar,honey,lemon,cinnamon,cinnamon,cloves,water,nut,cinnamon,phyllo,butter",baklava
3964,Baklava_38,phyllo,baklava
3965,Baklava_39,"nut,pistachio,sugar,cinnamon,butter,phyllo",baklava
3966,Baklava_40,"cinnamon,allspice,nut,sugar,phyllo",baklava
3967,Tuna Tartare with Sesame,"seeds,tuna",tuna_tartare
3968,Spicy Crunchy Tuna Tartare,"ahi,oil,rice,lime,soy,sriracha,chives,bread,avocado,seeds",tuna_tartare
3969,Asian Tuna tartare,"tuna,soy,wasabi,yuzu,seeds,avocado,lime,oil,salt,mayonnaise,nori,rice,shiso,chives",tuna_tartare
3970,Tuna Tartare with Sesame_2,"seeds,tuna",tuna_tartare
3972,Asian Marinated Tuna Tartare,corn,tuna_tartare
3973,Tuna Tartare,"tuna,oil,wasabi,seeds,black",tuna_tartare
3974,Curried Tuna Tartare,"salt,oil,lemon,curry,celery,radish,chives,pepper,egg,sushi",tuna_tartare
3975,Tuna Tartare_2,"steak,oil,lime,wasabi,soy,sriracha,salt,black",tuna_tartare
3976,Tomato Mango Avocado Tuna Tartare,"tuna,avocado,lime,mango,tomato,balsamic",tuna_tartare
3977,Tuna Tartare with Avocado,"steak,mirin,soy,avocado,lime,oil,salt,black",tuna_tartare
3978,Tuna Tartare_3,"steak,oil,sriracha,mayonnaise,lime,jalapeno",tuna_tartare
3979,Tuna Tartare with Ginger and Toasted Sesame,"gari,rice,soy,oil,onion,tuna,seeds",tuna_tartare
3980,Red Tuna Tartare,"shallot,capers,pickle,cloves,steak,worcestershire,soy,oil,salt",tuna_tartare
3981,Tuna Tartare With Avocado Appetizer + Giveaway!,sushi,tuna_tartare
3982,Tuna Tartare with Yuzu Gele\u0301e,"dashi,salt,soy,sugar,gelatin,yuzu,sashimi,oil,chives,seeds,avocado,lemon",tuna_tartare
3984,Tuna Tartare With Yuzu Dressing,"wasabi,soy,gin,mirin,yuzu,oil,oil,sashimi,seeds,avocado,onion,herbs,baguette",tuna_tartare
3985,Spicy Tuna Tartare,"mayonnaise,sriracha,oil,tuna,onion,garlic",tuna_tartare
3986,Tuna Tartare With Avocado Appetizer,sushi,tuna_tartare
3988,Tuna Tartare And Wonton Chips,"tuna,avocado,oil,gin,jalapeno",tuna_tartare
3989,Tuna Tartare with Belgian Endive Leaves,"ahi,marinade,soy,oil,yuzu,black",tuna_tartare
3990,Pink Peppercorn Tuna Tartare,"steak,shallot,orange,orange,sherry,oil,pepper,fleur",tuna_tartare
3991,Tuna Tartare Blini,"steak,onion,chives,oil,lime,capers,salt,black",tuna_tartare
3992,Sesame Ahi Tuna Tartare,"ahi,soy,lime,brown",tuna_tartare
3994,Tuna Tartare Bites,"tuna,onion,mayonnaise,sriracha,garlic,cucumber,nori,salt",tuna_tartare
3995,Tuna Tartare with Bagel Chips and Radishes,"steak,salt,onion,scallions,radish,black",tuna_tartare
3996,Spicy Tuna Tartare_2,"mayonnaise,sriracha,oil,tuna,onion,garlic",tuna_tartare
3997,Tuna Tartare on Marinated Cucumbers,"steak,salt,shallot,cloves,black",tuna_tartare
3998,Tuna Ceviche or Tartare With Avocado,"albacore,onion,cloves,serrano",ceviche
3999,Wasabi Ahi Tuna Tartare,"ahi,nut,wasabi,wasabi,baby",tuna_tartare
4000,Le Bernardin\u2019s Tuna Tartare 'Sandwich',yellowfin,tuna_tartare
4001,Tuna Tartare Sliders with Wasabi Mayo,lower,tuna_tartare
4005,Caramel Panna cotta,caster,panna_cotta
4006,Coffee Panna Cotta,panna,panna_cotta
4007,Panna Cotta,"milk,gelatin,sugar,vanilla,sugar,pomegranate",panna_cotta
4008,Vanilla Honey Panna Cotta,"milk,gelatin,honey,vanilla,salt",panna_cotta
4009,Panna Cotta_2,"whipping,sugar,gelatin",panna_cotta
4010,Chocolate Panna Cotta,"gelatin,mascarpone,sugar,salt,chocolate",panna_cotta
4011,Chocolate Panna Cotta_2,"chocolate,gelatin,vanilla",panna_cotta
4012,Panna Cotta_3,"milk,unflavored",panna_cotta
4013,Strawberry Lychee Panna Cotta,panna,panna_cotta
4014,Panna Cotta_4,"gelatin,milk,sugar,vanilla,salt",panna_cotta
4015,Coconut Panna Cotta,"coconut,sugar,gelatin,cold",panna_cotta
4016,Chocolate Panna Cotta_3,unflavored,panna_cotta
4017,Mango Panna Cotta,"gelatin,cold",panna_cotta
4018,Yoghurt Panna Cotta,"gelatin,cold",panna_cotta
4019,Raspberry Panna Cotta,condensed,panna_cotta
4020,Lemon Panna Cotta,"gelatin,lemon,sugar,raspberries,lemon,chocolate,raspberries,basil",panna_cotta
4021,Vanilla Bean Panna Cotta,unflavored,panna_cotta
4022,Rose Panna Cotta,"milk,caster,cardamom,rosewater,gelatin",panna_cotta
4023,Lychee Panna Cotta,"gelatin,milk,sugar,vanilla,water,red",panna_cotta
4024,Blackberry Panna Cotta,"sugar,blackberries,gelatine,cold",panna_cotta
4025,Strawberry Panna Cotta with Balsamic Vinegar,"strawberries,sugar,balsamic",panna_cotta
4026,Peach Chamomile Panna Cotta,"milk,sugar,gelatin,vanilla,ham,peach,honey,gelatin",panna_cotta
4027,Jelly Panna Cotta,"chocolate,caster",panna_cotta
4028,Rosewater Panna Cotta,"milk,gelatin,sugar,rosewater,vanilla,pink",panna_cotta
4029,Vanilla Bean Panna Cotta with Strawberries,"fat,beans,gelatin,sugar,salt,strawberries",panna_cotta
4030,Lemon Panna Cotta_2,"sugar,lemon,&",panna_cotta
4031,Tropical Mango Matcha Panna Cotta,"mango,gelatin,water,sugar,green",panna_cotta
4032,Vanilla Panna Cotta,cold,panna_cotta
4033,Buttermilk Panna Cotta,"sugar,butter,gelatin,apricot,lemon,pistachio",panna_cotta
4034,Coconut Panna Cotta_2,"fat,agar,maple",panna_cotta
4035,Panna Cotta with Fresh Berries,panna,panna_cotta
4036,Layered Mango Panna Cotta with Pistachio Praline,caster,panna_cotta
4037,Panna Cotta with Berries,"gelatin,vanilla",panna_cotta
4038,How To Make Panna Cotta,"spray,milk,gelatin,sugar,vanilla,salt",panna_cotta
4039,VANILLA PANNA COTTA with BALSAMIC STRAWBERRIES,panna,panna_cotta
4040,Honey Panna Cotta,"milk,gelatin,beans,honey,sugar,lemon,plain",panna_cotta
4041,Ginger Gin And Rhubarb Panna Cotta,"rhubarb,gin,sugar,gin,whipping,milk,vanilla",panna_cotta
4042,Panna Cotta with Berries_2,unflavored,panna_cotta
4043,Layered Coffee Panna Cotta,"vanilla,coffee,espresso,unflavored",panna_cotta
4044,Chocolate Hazelnut Panna Cotta,"chocolate,chocolate,cold",panna_cotta
4045,Salted Caramel Panna Cotta,"caramel,milk,sugar,vanilla",panna_cotta
4046,Indulgent Panna Cotta,"cardamom,sugar,espresso,cold",panna_cotta
4047,Chocolate Yoghurt Panna Cotta,caster,panna_cotta
4048,Strawberry Panna Cotta,"strawberries,milk,gelatin,brown",panna_cotta
4049,Earl Grey Panna Cotta,"milk,unflavored",panna_cotta
4050,Buttermilk Panna Cotta_2,unflavored,panna_cotta
4051,Layered Coffee Panna Cotta_2,"gelatin,coffee,milk,whipping,sugar,salt,chocolate,cherries",panna_cotta
4052,Peanut Butter Chocolate and Banana Panna Cotta,panna,panna_cotta
4053,Vanilla panna cotta on clementine Amaretto gelee,"clementine,amaretto,gelatin,sugar,vanilla",panna_cotta
4054,Cauliflower Crust Pizza,"cauliflower,egg,almond,oregano,basil,garlic,salt,black",pizza
4055,S\u2019mores Chocolate Pizza,"pizza,nut,marshmallow,butter",pizza
4056,Waffle Crust Pizzas,"waffles,pizza,pizza",pizza
4057,Freezer English Muffin Freezer Pizzas,english,pizza
4058,Spinach Artichoke Pizza,"pizza,spinach,cheese,artichoke,garlic,oil",pizza
4059,Cheesesteak Pizza,"pizza,sirloin,tomato,garlic,oregano,cheese,pepper,cornmeal,cookies",steak
4060,Skillet Pizza,"pizza,oil,pasta,cheese",pizza
4061,Bubble Up Pizza,biscuit,pizza
4062,PMS Pizza,"pizza,oil,pizza,sage,pepper,mushroom,cheese",pizza
4063,BLT Pizza,"pizza,alfredo,cheese,tomato,bacon,arugula",pizza
4064,Cowboy Pizza,"pizza,barbecue,cheese,chicken,onion,oregano",pizza
4065,Crockpot Pizza,"pizza,pizza,cheese,basil,oregano,garlic",pizza
4066,Bubble Pizza,"bread,meat,pizza,pepper,cheese,cheese",pizza
4067,Caprese Pizza,"pizza,balsamic",pizza
4068,Prosciutto and Arugula Pizza,"pizza,oil,tomato,cheese,prosciutto,arugula",pizza
4069,Hawaiian Pizza,"pizza,pizza,cheese,cheddar,ham,bacon,apple",pizza
4070,Mexicali Pizzas,english,pizza
4071,Hawaiian Pizza_2,"pizza,pizza,cheese,ham,apple,bacon",pizza
4072,Pizza Pizza!,"pizza,oil,tomato,cheese,capers,pepper,basil",pizza
4073,Pizza,"pizza,marinara",pizza
4074,Caprese Pizza_2,"pizza,pesto,cheese,basil,tomato,onion,balsamic",pizza
4075,Cinnamon Roll Pizza,"butter,brown",pizza
4076,Waffle Pizzas,"pizza,pizza,cheese,pepper",pizza
4077,Roadhouse Pizza,"pizza,oil,bbq,beef,bacon,jalapeno",pizza
4078,Spring Pizza,"gin,garlic,asparagus,chives,salt,pepper,pizza,fontina",pizza
4079,Chocolate Pizza,"pizza,butter,chocolate,chocolate,chocolate,hazelnut",pizza
4080,Cracker Pizza,"tortillas,pizza,cheese,pepper,mushroom,sage",pizza
4081,Caprese Pizza_3,"pizza,oil,mozzarella,tomato,black",pizza
4082,Pull Apart Pizza,"pizza,pizza,cheese,pepper,pizza,italian",pizza
4083,Primavera Pizza,"pizza,mozzarella,vegetables,cheese",pizza
4084,Bubble Pizza_2,"bread,meat,pizza,pepper,cheese,cheese",pizza
4085,Chocolate Pizza_2,"pizza,chocolate,vanilla",pizza
4086,Sicilian Pizza,"pizza,pizza,cheese,oil,pepper",pizza
4087,Reuben Pizza,"pizza,thousand",pizza
4088,Philly Cheesesteak Pizza,"pizza,mayonnaise,steak,onion,pepper,cheese,cheese",steak
4089,Toaster Oven Pizza for One,"almond,egg,flax",pizza
4090,Portobello Mushroom Pizza,"mushroom,tomato,cheese,garlic,oregano,pepper",pizza
4091,Mini Cauliflower Pizza,"cauliflower,hazelnut,seeds,oregano,salt,pepper",pizza
4092,Bagel Pizzas,"bagel,pizza,cheese,pepper,olive,cheese",pizza
4093,Easy Breakfast Pizza,"pizza,oil,egg,milk,bacon,cheese,cheddar",pizza
4094,BBQ Hawaiian Pizza,"pizza,bbq,cheese,ham,apple,onion,salt,pepper,cilantro",pizza
4095,Mediterranean Pizza,"pizza,pizza,artichoke,prosciutto,olive,asiago,mozzarella,pepper,rosemary",pizza
4096,Spinoccoli Pizza,"butter,flour,garlic,black",pizza
4097,Thin Crust Pita Pizza,"bread,tomato,carrot,broccoli,cheese,pepper",pizza
4098,Cheesy Morning Pizza,"pizza,oil,cheddar,onion,plum,bacon,egg",pizza
4099,Vegetarian Cauliflower Crust Pizza,"cauliflower,egg,cheese,mozzarella,garlic,pizza,zucchini,pepper,egg,basil,pepper,basil",pizza
4100,Deep Dish Mini Pizzas,"pizza,cheese,pizza,pepper,cheese,oregano",pizza
4101,Caprese Pizza_4,"pizza,tomato,mozzarella,basil",pizza
4102,Meatball Sub Pizza,"pizza,oil,marinara,meat,salt,pepper,cheese",pizza
4103,Vegan Pad Thai Pizza,"tofu,tamari,coconut,onion,garlic,carrot,broccoli,cauliflower,beans,butter,rice,maple",pad_thai
4104,Vegetarian Pho,"onion,gin,broth,water,leek,anise,cinnamon,clove,coriander,sugar,soy,salt,noodles,mushroom,tofu,oil,shiitake,cilantro,beans,basil,pepper,lime,hoisin",pho
4105,Pho,"gin,onion,beef,chuck,scallions,fish,sugar,sugar,anise,clove,cinnamon,cardamom,fennel,coriander,salt,noodles,beef,chili,cilantro,mung",pho
4106,Pho {Vietnamese Beef Noodle Soup},"coriander,cinnamon,anise,clove,beef,gin,scallions,fish,brown",pho
4107,Quick Pho,"sirloin,onion,gin,anise,cinnamon,coriander,fennel,clove,broth,fish,noodles,onion,cilantro,basil,mint,lime,jalapeno",pho
4108,Beef Pho,"onion,gin,beef,oxtail,beef,beef,anise,cinnamon,fennel,clove,coriander,fish,sugar,salt,noodles,flank,herbs,beans,scallions,thai",pho
4109,Easy Vegan Pho (Vietnamese Noodle Soup),"anise,clove,cinnamon,broth,onion,cloves,gin,carrot,shiitake,soy,onion,baby",pho
4110,Vietnamese Pho Recipe (Vietnamese Beef Noodle Soup),"onion,gin,beef,beef,anise,clove,cinnamon,fennel,coriander,salt,fish,sugar,noodles,sirloin,scallions,coriander,black",pho
4111,Pho_2,"coconut,seitan,broth,onion,gin,hoisin,soy,miso,asian",pho
4112,Vietnamese Pho Soup,"beef,water,onion,garlic,anise,cloves,gin,cinnamon,fish,salt,black",pho
4113,Pho_3,"noodles,peas,carrot,gin,anise,clove,broth,chicken,pepper,lime,scallions,cilantro,basil,lime",pho
4114,Chicken Pho,"salt,chicken,anise,cardamom,coriander,cinnamon,black",pho
4115,Beef Pho_2,"beef,daikon,onion,anise,cinnamon,clove,black",pho
4116,Pho_4,"oil,gin,onion,beef,anise,clove,cinnamon,fish,sugar,black",pho
4117,Shrimp Pho - Vietnamese Noodle Soup,"noodles,coriander,clove,black",pho
4118,Pho Ga Vietnamese Chicken Noodle Soup,"onion,gin,chicken,chicken,water,anise,cardamom,clove,coriander,cinnamon,black",pho
4119,Vietnamese Beef Pho\u2019,"onion,gin,water,beef,cloves,sugar,black",pho
4120,Vietnamese Chicken Noodle Soup (Pho Ga\u0302),"chicken,onion,carrot,garlic,oil,fish,gin,brown",pho
4121,Shrimp Pho - Vietnamese Noodle Soup_2,"noodles,coriander,cloves,black",pho
4122,Pho\u031b\u0309,"shiitake,onion,garlic,chives,coconut,anise,cinnamon,clove,gin,black",pho
4123,Vietnamese Pho Soup_2,"beef,cold",pho
4124,Pho {Vietnamese Beef Noodle Soup}_2,"coriander,cinnamon,anise,clove,beef,gin,scallions,fish,brown",pho
4125,Slow Cooker Beef Pho,"oxtail,onion,gin,cinnamon,coriander,fennel,anise,clove,cardamom,water,beef,fish,sugar,salt,noodles,steak,onion,lime,cilantro,basil,mint,jalapeno",pho
4126,Pho Bo (Vietnamese Beef Noodle Soup),"beef,beef,onion,gin,anise,clove,cinnamon,pepper,fish,palm",pho
4127,Pho Bo (Vietnamese Beef Noodle Soup)_2,"onion,gin,oxtail,coriander,anise,cardamom,black",pho
4128,Vietnamese Chicken Noodle Soup - Pho Ga - Chicken Pho,"broth,water,chicken,onion,clove,gin,anise,cinnamon,salt,fish,sugar,noodles,scallions,chicken,beans,basil,cilantro,lime,serrano",pho
4129,Beef Pho_3,"beef,oxtail,daikon,onion,anise,cinnamon,clove,black",pho
4130,Beef Pho Noodle Soup Recipe (Pho Bo),"onion,gin,marrow,anise,clove,cinnamon,chuck,salt,fish,sugar,noodles,sirloin,scallions,cilantro,black",pho
4131,Oxtail Pho,"oxtail,water,carrot,daikon,onion,gin,coriander,cloves,anise,cinnamon,fish,sugar,noodles,onion,cilantro,pepper,basil,lime,hoisin,sriracha",pho
4132,Pho_5,"oil,gin,onion,beef,anise,clove,cinnamon,fish,sugar,black",pho
4133,Pho Bo (Vietnamese Beef Noodle Soup)_3,"onion,gin,garlic,daikon,carrot,water,salt,sugar,fish,beef,beef,anise,cinnamon,beans,noodles,beef,scallions,cilantro,black",pho
4134,Pho_6,"sirloin,noodles,beef,fish,beans,onion,scallions,pepper,cilantro,chile",pho
4135,Easy Vietnamese Pho Noodle Soup,"beef,gin,anise,clove,soy,fish,beef,noodles,onion,beans,herbs,sriracha,hoisin",pho
4136,Vietnamese Chicken Noodle Soup \u2013 Pho\u031b\u0309 Ga\u0300,"chicken,cinnamon,anise,cardamom,onion,shallot,gin,noodles,cilantro,onion,salt,sugar,fish",pho
4137,Vietnamese Pho \u2013 Beef Rice Noodle Soup Recipe (Pho Bo) with Shortcut and Slow Cooker Options,"water,marrow,bones,onion,cloves,anise,cinnamon,cardamom,coriander,gin,garlic,daikon,carrot,salt,fish,sugar,noodles,noodles,beef,scallions,cilantro,herbs,beans,basil,coriander,bird",pho
4138,Easy Vietnamese Pho,"broth,chicken,beans,rice,basil,cilantro,hoisin,sriracha,lime",pho
4139,Pressure Cooker Pho Ga (Vietnamese Chicken Rice Noodle Soup),"oil,onion,gin,anise,water,coriander,clove,chicken,sugar,fish,cilantro",pho
4140,Easy Beef Pho,"oil,onion,cloves,gin,beef,anise,cinnamon,mushroom,scallions,salt,noodles,beef,beans,basil,jalapeno",pho
4141,Vegetarian Pho_2,"onion,gin,cinnamon,anise,clove,cardamom,coriander,carrot,fennel,garlic,shoyu,bok",pho
4142,Fee Fi Pho Bo,"beef,broth,gin,fish,soy,sugar,cinnamon,anise,noodles,steak,oil,beans,jalapeno",pho
4143,Beef Pho Noodle Soup,"noodles,bones,water,sirloin,onion,gin,anise,cardamom,cinnamon,fennel,clove,coriander,jalapeno",pho
4144,Pho_7,"sirloin,noodles,beef,fish,beans,onion,scallions,pepper,cilantro,chile",pho
4145,Vegetarian Pho from Scratch (with Optional Beef for the Meat-Eaters),"water,onion,carrot,garlic,shiitake,lemon,gin,anise,cloves,black",pho
4146,Viet Hapa Pho,"onion,gin,beef,oxtail,water,fish,bay,cinnamon,black",pho
4147,Instant Pot Vietnamese Beef Pho,"onion,garlic,carrot,apple,cinnamon,fennel,clove,gin,black",pho
